time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.062,0.064,0.0625714285714285,0.063,0.0005832118435198,0.054,0.056,0.05505,0.055,0.0004974937185533,1.555,1.5871999999999997,1.57411,1.5850999999999997,0.0102434125173206,0.074,0.075,0.0743,0.074,0.0004582575694955,0.5442,0.5666,0.5567999999999999,0.5603,0.0052725705305856,0.055,0.056,0.05515,0.055,0.0003570714214271,2.6456,2.6945999999999994,2.6742299999999997,2.6910999999999996,0.0157970725136019,0.20959999999999998,0.21239999999999998,0.21078999999999984,0.211,0.0004769696007084,1.3225999999999998,1.3491999999999997,1.3378599999999998,1.3491999999999997,0.0091098847413125,0.053,0.055,0.05365,0.054,0.0005722761571129,32,32,4096,11008,32768,True,1232,1
0.061,0.063,0.0620952380952381,0.062,0.000525969572247,0.055,0.055,0.055,0.055,6.938893903907228e-18,1.5507999999999997,1.5675999999999999,1.5640299999999998,1.5669,0.0043871972830042,0.072,0.075,0.07325,0.073,0.0006224949798994,0.5498,0.5652,0.55897,0.5596,0.0024387496796514,0.054,0.055,0.05495,0.055,0.000217944947177,2.6134,2.6637999999999997,2.65624,2.6624,0.010021975853094,0.20819999999999997,0.20959999999999998,0.20925,0.20959999999999998,0.0004330127018922,1.3183999999999998,1.3351999999999997,1.3323299999999998,1.3351999999999997,0.0040183952020676,0.052,0.053,0.05285,0.053,0.0003570714214271,32,32,4096,11008,32768,True,1216,1
0.061,0.063,0.0619523809523809,0.062,0.0004856209060564,0.055,0.055,0.055,0.055,6.938893903907228e-18,1.5703999999999998,1.5871999999999997,1.58321,1.5857999999999997,0.0042458803562983,0.072,0.073,0.07245,0.072,0.0004974937185533,0.5554,0.568,0.5614899999999999,0.5617,0.0021742814905158,0.055,0.055,0.055,0.055,6.938893903907228e-18,2.6665999999999994,2.6945999999999994,2.68774,2.6931999999999996,0.0076019734279987,0.20679999999999998,0.20819999999999997,0.20742999999999984,0.20679999999999998,0.0004974937185533,1.3351999999999997,1.3491999999999997,1.3457,1.3477999999999997,0.0036945906403821,0.052,0.053,0.0521,0.052,0.0002999999999999,32,32,4096,11008,32768,True,1200,1
0.059,0.062,0.0603809523809523,0.06,0.0006529194857524,0.054,0.055,0.0545,0.0545,0.0005,1.5522,1.5843999999999998,1.56795,1.569,0.0067370245657857,0.071,0.072,0.0712,0.071,0.0004,0.5414,0.5539999999999999,0.5476999999999999,0.5477,0.0028017851452243,0.054,0.055,0.0545,0.0545,0.0005,2.6385999999999994,2.6917999999999997,2.6659699999999997,2.6665999999999994,0.0116338944468307,0.204,0.20679999999999998,0.20518999999999984,0.20539999999999997,0.0004769696007084,1.3225999999999998,1.3491999999999997,1.3357599999999998,1.3365999999999998,0.0059699246226396,0.051,0.052,0.0513,0.051,0.0004582575694955,32,32,4096,11008,32768,True,1184,1
0.059,0.06,0.0596190476190476,0.06,0.0004856209060564,0.051,0.052,0.0519,0.052,0.0003,1.5535999999999999,1.5703999999999998,1.5629099999999998,1.5675999999999999,0.0051698646017086,0.069,0.071,0.07015,0.07,0.0004769696007084,0.5372,0.5469999999999999,0.5427299999999999,0.5442,0.002155806113731,0.051,0.052,0.0518,0.052,0.0004,2.6385999999999994,2.6665999999999994,2.6539299999999995,2.6624,0.0085876364617978,0.19839999999999997,0.20119999999999996,0.19986999999999985,0.19979999999999998,0.0003840572873934,1.3225999999999998,1.3351999999999997,1.3295999999999997,1.3351999999999997,0.0044271887242357,0.05,0.052,0.05095,0.051,0.0004974937185533,32,32,4096,11008,32768,True,1168,1
0.059,0.061,0.0598571428571428,0.06,0.0004665694748158,0.052,0.052,0.052,0.052,6.938893903907228e-18,1.3379999999999999,1.3491999999999997,1.3461899999999998,1.3477999999999997,0.0028683619018526,0.073,0.074,0.07365,0.074,0.0004769696007084,0.5386,0.5484,0.54441,0.5456,0.0019817921182606,0.051,0.052,0.0519,0.052,0.0003,2.6609999999999996,2.6861999999999995,2.6810199999999997,2.6861999999999995,0.006790434448546,0.197,0.19839999999999997,0.19762999999999997,0.197,0.0004974937185533,1.3351999999999997,1.3477999999999997,1.3450699999999998,1.3477999999999997,0.0035563323804166,0.049,0.05,0.0497,0.05,0.0004582575694955,32,32,4096,11008,32768,True,1152,1
0.058,0.06,0.0588571428571428,0.059,0.0004665694748158,0.051,0.052,0.05195,0.052,0.000217944947177,1.3491999999999997,1.3519999999999999,1.3503199999999995,1.3505999999999998,0.0005099019513592,0.072,0.073,0.0723,0.072,0.0004582575694955,0.5344,0.5414,0.53657,0.5357999999999999,0.0014309088021254,0.051,0.052,0.0518,0.052,0.0004,2.6861999999999995,2.6889999999999996,2.68781,2.6875999999999998,0.0004769696007084,0.1956,0.1956,0.1956,0.1956,5.551115123125783e-17,1.3477999999999997,1.3477999999999997,1.3477999999999997,1.3477999999999997,0.0,0.049,0.05,0.04905,0.049,0.000217944947177,32,32,4096,11008,32768,True,1136,1
0.057,0.059,0.0579523809523809,0.058,0.0003749527559053,0.051,0.052,0.05125,0.051,0.0004330127018922,1.3449999999999998,1.3477999999999997,1.3464699999999996,1.3463999999999998,0.0005894913061275,0.071,0.073,0.07145,0.071,0.0005894913061275,0.5329999999999999,0.5357999999999999,0.5344,0.5344,0.0004472135954999,0.051,0.052,0.0515,0.0515,0.0005,2.3768,2.3796,2.37771,2.3781999999999996,0.0005722761571129,0.1928,0.1942,0.19384999999999986,0.1942,0.0004330127018922,1.3463999999999998,1.3477999999999997,1.3473799999999998,1.3477999999999997,0.0004582575694955,0.048,0.049,0.0482,0.048,0.0004,32,32,4096,11008,32768,True,1120,1
0.056,0.057,0.0566190476190476,0.057,0.0004856209060564,0.051,0.052,0.05105,0.051,0.000217944947177,1.3309999999999997,1.3449999999999998,1.3359699999999999,1.3323999999999998,0.0037077621282924,0.07,0.071,0.07095,0.071,0.000217944947177,0.5232,0.5357999999999999,0.5287999999999999,0.5287999999999999,0.0023021728866442,0.051,0.052,0.05105,0.051,0.000217944947177,2.3516,2.3781999999999996,2.3611199999999997,2.3543999999999996,0.0076197112806194,0.19,0.1928,0.19154,0.19140000000000001,0.000435889894354,1.3323999999999998,1.3463999999999998,1.3375099999999995,1.3337999999999997,0.0041626313793079,0.047,0.049,0.04755,0.0475,0.0005894913061275,32,32,4096,11008,32768,True,1104,1
0.055,0.057,0.0560952380952381,0.056,0.000525969572247,0.048,0.048,0.048,0.048,6.938893903907228e-18,1.3169999999999997,1.3449999999999998,1.3265200000000001,1.3281999999999998,0.0064776538962806,0.069,0.071,0.06975,0.07,0.0006224949798994,0.519,0.5344,0.5248100000000001,0.5259999999999999,0.0035394208565809,0.048,0.049,0.0482,0.048,0.0004,2.3291999999999997,2.3753999999999995,2.34558,2.3516,0.0115762688289448,0.1858,0.1872,0.18615,0.1858,0.0004330127018922,1.3197999999999996,1.3463999999999998,1.3289700000000002,1.3323999999999998,0.0061276014883476,0.046,0.048,0.04715,0.047,0.0004769696007084,32,32,4096,11008,32768,True,1088,1
0.055,0.057,0.0554285714285714,0.055,0.0005832118435198,0.048,0.049,0.0481,0.048,0.0003,1.3211999999999997,1.3505999999999998,1.3322599999999998,1.3309999999999997,0.0063474404290233,0.068,0.07,0.0689999999999999,0.069,0.0005477225575051,0.5134,0.5302,0.52229,0.5225,0.0036506848672543,0.048,0.049,0.04825,0.048,0.0004330127018922,2.3362,2.3865999999999996,2.35811,2.3537,0.0110692140642414,0.183,0.1844,0.18342,0.183,0.0004582575694955,1.3197999999999996,1.3477999999999997,1.3333799999999998,1.3323999999999998,0.0067461099902091,0.046,0.047,0.04625,0.046,0.0004330127018922,32,32,4096,11008,32768,True,1072,1
0.054,0.055,0.0547619047619047,0.055,0.0004259177099999,0.048,0.048,0.048,0.048,6.938893903907228e-18,1.3393999999999997,1.3407999999999998,1.3398899999999998,1.3393999999999997,0.0004769696007084,0.068,0.069,0.0683999999999999,0.068,0.0004898979485566,0.5217999999999999,0.5302,0.5265599999999998,0.5267,0.0019595917942265,0.048,0.048,0.048,0.048,6.938893903907228e-18,2.3628,2.3669999999999995,2.36518,2.3655999999999997,0.0008426149773176,0.18159999999999998,0.18159999999999998,0.18159999999999998,0.18159999999999998,0.0,1.3379999999999999,1.3393999999999997,1.3390499999999999,1.3393999999999997,0.0004330127018922,0.045,0.047,0.04575,0.046,0.0005361902647381,32,32,4096,11008,32768,True,1056,1
0.053,0.054,0.0537142857142857,0.054,0.0004517539514526,0.047,0.048,0.0479,0.048,0.0003,1.3281999999999998,1.3309999999999997,1.3296700000000004,1.3295999999999997,0.0003840572873934,0.067,0.068,0.06735,0.067,0.0004769696007084,0.5176,0.5246,0.5217999999999999,0.5217999999999999,0.0015491933384829,0.047,0.048,0.0479,0.048,0.0003,2.3529999999999998,2.3557999999999995,2.3535599999999994,2.3529999999999998,0.0005830951894845,0.1788,0.1802,0.17984999999999998,0.1802,0.0004330127018922,1.3323999999999998,1.3337999999999997,1.3328900000000004,1.3323999999999998,0.0004769696007084,0.044,0.046,0.04495,0.045,0.0003840572873934,32,32,4096,11008,32768,True,1040,1
0.052,0.053,0.0524285714285714,0.052,0.0004948716593053,0.047,0.048,0.04765,0.048,0.0004769696007084,1.2483999999999997,1.2693999999999999,1.25834,1.2574999999999998,0.0049284886121406,0.066,0.067,0.0663,0.066,0.0004582575694955,0.5147999999999999,0.5246,0.5201199999999998,0.5196999999999999,0.0021354156504062,0.047,0.048,0.0472,0.047,0.0004,2.4033999999999995,2.4551999999999996,2.4307699999999994,2.4286,0.0122534688966023,0.1774,0.1788,0.17760999999999985,0.1774,0.0003570714214271,1.3099999999999998,1.3365999999999998,1.3235099999999997,1.3225999999999998,0.0066578900561664,0.043,0.045,0.04365,0.044,0.0005722761571129,32,32,4096,11008,32768,True,1024,1
0.051,0.053,0.0521428571428571,0.052,0.0004665694748158,0.047,0.048,0.0471,0.047,0.0003,1.2539999999999998,1.2679999999999998,1.2586899999999999,1.2553999999999998,0.0038636122993903,0.065,0.066,0.06575,0.066,0.0004330127018922,0.5176,0.5232,0.5186499999999998,0.5176,0.0015124483462254,0.047,0.048,0.04725,0.047,0.0004330127018922,2.4257999999999997,2.4523999999999995,2.4333599999999995,2.4299999999999997,0.0064296189622713,0.176,0.1774,0.17663,0.176,0.0004974937185533,1.3211999999999997,1.3351999999999997,1.3248399999999998,1.3225999999999998,0.0037202150475476,0.043,0.044,0.04325,0.043,0.0004330127018922,32,32,4096,11008,32768,True,1016,1
0.051,0.053,0.0519047619047619,0.052,0.0004259177099999,0.044,0.045,0.04425,0.044,0.0004330127018922,1.2386,1.2539999999999998,1.24441,1.2399999999999998,0.0043043582564651,0.064,0.066,0.06465,0.065,0.0005722761571129,0.512,0.5176,0.5143799999999998,0.5134,0.001819340539866,0.044,0.045,0.04455,0.045,0.0004974937185533,2.4048,2.4299999999999997,2.4155800000000003,2.4069,0.0076426435217142,0.17179999999999998,0.17459999999999998,0.17313,0.1732,0.0004974937185533,1.3086,1.3225999999999998,1.31427,1.3099999999999998,0.0045768438907177,0.042,0.043,0.04245,0.042,0.0004974937185533,32,32,4096,11008,32768,True,1008,1
0.05,0.051,0.0505714285714285,0.051,0.0004948716593053,0.043,0.044,0.04395,0.044,0.000217944947177,1.2288,1.2469999999999999,1.2385299999999997,1.2406999999999997,0.0048936182932468,0.063,0.065,0.06405,0.064,0.0005894913061275,0.5105999999999999,0.5176,0.5141699999999999,0.5155,0.0018296174463532,0.044,0.044,0.044,0.044,6.938893903907228e-18,2.3642,2.3992,2.38639,2.3964,0.0095565422617178,0.1704,0.17179999999999998,0.17053999999999986,0.1704,0.0003,1.2848,1.3099999999999998,1.3006199999999999,1.303,0.006950539547402,0.042,0.043,0.04245,0.042,0.0004974937185533,32,32,4096,11008,32768,True,1000,1
0.05,0.051,0.0508095238095238,0.051,0.0003926767262493,0.043,0.045,0.044,0.044,0.0003162277660168,1.2273999999999998,1.2413999999999998,1.2339799999999999,1.2378999999999998,0.0039127995093027,0.062,0.064,0.0628999999999999,0.063,0.000435889894354,0.5077999999999999,0.5134,0.5108799999999999,0.5126999999999999,0.0019131126469709,0.044,0.045,0.0441,0.044,0.0003,2.3768,2.4033999999999995,2.3915699999999998,2.3992,0.0077167026637029,0.16899999999999998,0.1704,0.16934999999999997,0.16899999999999998,0.0004330127018922,1.2959999999999998,1.3086,1.30293,1.3086,0.0044774434669797,0.041,0.043,0.0419,0.042,0.000435889894354,32,32,4096,11008,32768,True,992,1
0.05,0.052,0.0508571428571428,0.051,0.0004665694748158,0.044,0.044,0.044,0.044,6.938893903907228e-18,1.2469999999999999,1.2595999999999998,1.2526699999999995,1.2532999999999999,0.0027654113618049,0.062,0.064,0.0630999999999999,0.063,0.0005385164807134,0.47,0.4812,0.47637,0.477,0.002246664193866,0.044,0.045,0.0441,0.044,0.0003,2.4048,2.4229999999999996,2.4127799999999997,2.4132,0.004473253849269,0.16759999999999997,0.16899999999999998,0.16879,0.16899999999999998,0.0003570714214271,1.3099999999999998,1.3225999999999998,1.3125199999999997,1.3120999999999998,0.002227105745132,0.041,0.042,0.04175,0.042,0.0004330127018922,32,32,4096,11008,32768,True,984,1
0.049,0.05,0.0496666666666666,0.05,0.000471404520791,0.043,0.044,0.04395,0.044,0.000217944947177,1.2203999999999997,1.2455999999999998,1.2367799999999998,1.2413999999999998,0.0065886265640116,0.062,0.063,0.06225,0.062,0.0004330127018922,0.46299999999999997,0.477,0.46978999999999993,0.47,0.0023081377775167,0.043,0.044,0.04395,0.044,0.000217944947177,2.3516,2.3992,2.38779,2.3977999999999997,0.0123986894468729,0.1662,0.16759999999999997,0.16724999999999998,0.16759999999999997,0.0004330127018922,1.2848,1.3099999999999998,1.3034899999999998,1.3099999999999998,0.0076044394928226,0.041,0.042,0.04135,0.041,0.0004769696007084,32,32,4096,11008,32768,True,976,1
0.049,0.051,0.0499047619047619,0.05,0.0004259177099999,0.044,0.044,0.044,0.044,6.938893903907228e-18,1.2371999999999999,1.2386,1.23832,1.2386,0.0004,0.061,0.062,0.0612,0.061,0.0004,0.49379999999999996,0.5007999999999999,0.49757999999999986,0.49799999999999994,0.0015842979517754,0.044,0.044,0.044,0.044,6.938893903907228e-18,2.3964,2.4033999999999995,2.4003200000000002,2.4006,0.001166190378969,0.1648,0.16759999999999997,0.16626999999999986,0.1662,0.0003840572873934,1.3086,1.3099999999999998,1.3088799999999998,1.3086,0.0004,0.04,0.042,0.041,0.041,0.0003162277660168,32,32,4096,11008,32768,True,968,1
0.049,0.05,0.0492857142857142,0.049,0.0004517539514526,0.044,0.045,0.04405,0.044,0.000217944947177,1.0999999999999999,1.1112,1.1026599999999998,1.1014,0.0028442925306655,0.061,0.063,0.0613,0.061,0.000556776436283,0.421,0.4322,0.42687999999999987,0.4266,0.0022045407685048,0.044,0.045,0.0441,0.044,0.0003,2.0631999999999997,2.0898,2.0719499999999997,2.0688,0.0056997806975356,0.1648,0.1662,0.16549999999999998,0.16549999999999998,0.0005,1.3211999999999997,1.3351999999999997,1.3233000000000001,1.3211999999999997,0.0033090784215548,0.04,0.042,0.0405,0.04,0.0005916079783099,32,32,4096,11008,32768,True,960,1
0.049,0.05,0.0493809523809523,0.049,0.0004856209060564,0.044,0.045,0.04425,0.044,0.0004330127018922,1.1112,1.1223999999999998,1.1134399999999995,1.1112,0.0032,0.06,0.061,0.0606,0.061,0.0004898979485566,0.42939999999999995,0.44199999999999995,0.4333200000000001,0.4322,0.0028565713714171,0.044,0.045,0.0443,0.044,0.0004582575694955,2.0841999999999996,2.1094,2.09218,2.0884,0.0058489315263559,0.1648,0.1662,0.16507999999999998,0.1648,0.0004,1.3337999999999997,1.3477999999999997,1.3366000000000005,1.3337999999999997,0.0036878177829171,0.04,0.042,0.04035,0.04,0.0005722761571129,32,32,4096,11008,32768,True,952,1
0.049,0.05,0.0491428571428571,0.049,0.0003499271061118,0.043,0.044,0.04395,0.044,0.000217944947177,1.1014,1.1238,1.1061599999999998,1.1027999999999998,0.0055353410012392,0.059,0.06,0.05975,0.06,0.0004330127018922,0.4196,0.4336,0.4249899999999998,0.4231,0.0030211752680041,0.044,0.045,0.04415,0.044,0.0003570714214271,2.0618,2.1037999999999997,2.0738399999999997,2.0673999999999997,0.0099166526610545,0.1634,0.1648,0.16396,0.1634,0.0004898979485566,1.3211999999999997,1.3477999999999997,1.3268700000000004,1.3225999999999998,0.0063598349035175,0.04,0.041,0.0401,0.04,0.0003,32,32,4096,11008,32768,True,944,1
0.048,0.049,0.0481904761904762,0.048,0.0003926767262493,0.043,0.044,0.04395,0.044,0.000217944947177,1.0985999999999998,1.1098,1.10224,1.0985999999999998,0.0032771939216347,0.059,0.06,0.0596,0.06,0.0004898979485566,0.41819999999999996,0.43079999999999996,0.42337999999999987,0.42379999999999995,0.0019261360284258,0.043,0.044,0.04395,0.044,0.000217944947177,2.0576,2.0786,2.0655099999999997,2.0604,0.0055251696806523,0.162,0.1634,0.16305,0.1634,0.0004330127018922,1.3197999999999996,1.3351999999999997,1.32498,1.3211999999999997,0.0042438190347845,0.039,0.04,0.03935,0.039,0.0004769696007084,32,32,4096,11008,32768,True,936,1
0.046,0.048,0.0476666666666666,0.048,0.0006424160744396,0.043,0.044,0.04325,0.043,0.0004330127018922,1.0734,1.0943999999999998,1.0862799999999997,1.0874,0.0043772137256478,0.058,0.06,0.0591999999999999,0.059,0.0005099019513592,0.40839999999999993,0.421,0.41623999999999994,0.41679999999999995,0.0021771541057077,0.043,0.043,0.043,0.043,6.938893903907228e-18,2.0128,2.0463999999999998,2.0354099999999997,2.0408,0.008235745260752,0.1606,0.162,0.16151,0.162,0.0004769696007084,1.2848,1.3099999999999998,1.3040499999999997,1.3086,0.004988737315193,0.039,0.04,0.03915,0.039,0.0003570714214271,32,32,4096,11008,32768,True,928,1
0.047,0.049,0.0479047619047619,0.048,0.0004259177099999,0.041,0.041,0.041,0.041,6.938893903907228e-18,1.1014,1.1083999999999998,1.10497,1.1035,0.00217887585695,0.058,0.06,0.0585,0.058,0.0005916079783099,0.42379999999999995,0.42939999999999995,0.42589999999999995,0.4266,0.0013964240043768,0.041,0.042,0.04105,0.041,0.000217944947177,2.0631999999999997,2.0841999999999996,2.0733500000000005,2.0736999999999997,0.0065869188548212,0.15639999999999998,0.1592,0.1578,0.1578,0.0003162277660168,1.3211999999999997,1.3337999999999997,1.32743,1.3267999999999998,0.0044550533105676,0.038,0.039,0.03855,0.039,0.0004974937185533,32,32,4096,11008,32768,True,920,1
0.046,0.048,0.047,0.047,0.0005345224838248,0.04,0.041,0.04085,0.041,0.0003570714214271,1.0817999999999999,1.1014,1.09272,1.0916,0.0049152822909778,0.058,0.059,0.0582,0.058,0.0004,0.40559999999999996,0.421,0.41483999999999993,0.41609999999999997,0.0032771939216347,0.04,0.041,0.0407,0.041,0.0004582575694955,2.0351999999999997,2.0645999999999995,2.0488500000000003,2.0463999999999998,0.0069919596680758,0.155,0.15639999999999998,0.15611999999999998,0.15639999999999998,0.0004,1.2959999999999998,1.3225999999999998,1.3115400000000004,1.3093,0.0066775744099186,0.038,0.039,0.0381,0.038,0.0003,32,32,4096,11008,32768,True,912,1
0.046,0.048,0.047047619047619,0.047,0.0004856209060564,0.04,0.042,0.041,0.041,0.0003162277660168,1.0887999999999998,1.1112,1.09685,1.0929999999999997,0.0061715071092886,0.057,0.058,0.05745,0.057,0.0004974937185533,0.41539999999999994,0.42519999999999997,0.41946,0.41819999999999996,0.0019467922333931,0.04,0.041,0.04095,0.041,0.000217944947177,2.038,2.0814,2.0542399999999996,2.0484999999999998,0.0122081939696254,0.1536,0.155,0.15486,0.155,0.0003,1.3086,1.3337999999999997,1.3175599999999998,1.3148999999999997,0.0070809603868401,0.037,0.039,0.038,0.038,0.0003162277660168,32,32,4096,11008,32768,True,904,1
0.045,0.047,0.0462380952380952,0.046,0.000525969572247,0.041,0.041,0.041,0.041,6.938893903907228e-18,1.0999999999999999,1.1083999999999998,1.1037099999999997,1.1027999999999998,0.0020560885194952,0.056,0.058,0.05705,0.057,0.0003840572873934,0.41539999999999994,0.42379999999999995,0.41946,0.41889999999999994,0.0017578395831246,0.041,0.041,0.041,0.041,6.938893903907228e-18,2.0589999999999997,2.0814,2.0656499999999998,2.0618,0.0057608593109014,0.1536,0.155,0.15366999999999997,0.1536,0.000217944947177,1.3211999999999997,1.3337999999999997,1.3245600000000002,1.3225999999999998,0.0032155870381627,0.037,0.038,0.03765,0.038,0.0004769696007084,32,32,4096,11008,32768,True,896,1
0.045,0.048,0.0463333333333333,0.046,0.0007126966450997,0.04,0.041,0.04095,0.041,0.000217944947177,1.0887999999999998,1.1083999999999998,1.10014,1.0985999999999998,0.0035341194094144,0.056,0.057,0.0566,0.057,0.0004898979485566,0.41259999999999997,0.42379999999999995,0.41862,0.41819999999999996,0.0017349351572897,0.04,0.041,0.0409,0.041,0.0003,2.0365999999999995,2.0786,2.06089,2.0576,0.007275128864838,0.1522,0.1536,0.15311,0.1536,0.0004769696007084,1.3197999999999996,1.3337999999999997,1.3240000000000003,1.3211999999999997,0.003885871845545,0.037,0.038,0.03715,0.037,0.0003570714214271,32,32,4096,11008,32768,True,888,1
0.045,0.046,0.0455714285714285,0.046,0.0004948716593053,0.04,0.041,0.04025,0.04,0.0004330127018922,1.0845999999999998,1.0957999999999999,1.0901299999999996,1.0859999999999999,0.0036806928695559,0.056,0.057,0.05625,0.056,0.0004330127018922,0.41119999999999995,0.41679999999999995,0.41441999999999984,0.41469999999999996,0.0015842979517754,0.04,0.041,0.04035,0.04,0.0004769696007084,2.0365999999999995,2.0576,2.04759,2.0471,0.0069589869952457,0.1508,0.1522,0.15128999999999998,0.1508,0.0004769696007084,1.3072,1.3211999999999997,1.3135000000000001,1.3093,0.0046097722286464,0.036,0.037,0.03675,0.037,0.0004330127018922,32,32,4096,11008,32768,True,880,1
0.044,0.046,0.0449047619047619,0.045,0.0004259177099999,0.04,0.041,0.04025,0.04,0.0004330127018922,1.0803999999999998,1.0985999999999998,1.0902,1.0901999999999998,0.0049899899799498,0.055,0.056,0.05525,0.055,0.0004330127018922,0.407,0.41679999999999995,0.41183,0.41119999999999995,0.0019098429254784,0.04,0.041,0.0405,0.0405,0.0005,2.024,2.0534,2.03793,2.0351999999999997,0.0075330936540043,0.14939999999999998,0.1508,0.15073,0.1508,0.000217944947177,1.2946,1.3211999999999997,1.3093,1.3086,0.0069821200218844,0.036,0.037,0.03635,0.036,0.0004769696007084,32,32,4096,11008,32768,True,872,1
0.044,0.045,0.0444761904761904,0.044,0.0004994327848429,0.04,0.04,0.04,0.04,6.938893903907228e-18,1.0734,1.0845999999999998,1.0764099999999999,1.0747999999999998,0.0028332843133014,0.055,0.056,0.05525,0.055,0.0004330127018922,0.407,0.4196,0.41049999999999986,0.40909999999999996,0.0024596747752497,0.04,0.04,0.04,0.04,6.938893903907228e-18,2.017,2.038,2.02071,2.0183999999999997,0.0050722283071644,0.14939999999999998,0.1508,0.14961,0.14939999999999998,0.0003570714214271,1.2946,1.3086,1.2971199999999998,1.2959999999999998,0.0032031234756093,0.035,0.036,0.03595,0.036,0.000217944947177,32,32,4096,11008,32768,True,864,1
0.043,0.045,0.0444285714285714,0.044,0.0005832118435198,0.04,0.04,0.04,0.04,6.938893903907228e-18,1.0789999999999997,1.0901999999999998,1.08551,1.0874,0.0025352514668174,0.054,0.056,0.05455,0.0545,0.0005894913061275,0.40839999999999993,0.414,0.41147999999999985,0.41259999999999997,0.0012884098726725,0.04,0.04,0.04,0.04,6.938893903907228e-18,1.9861999999999997,2.0029999999999997,1.9974,2.0016,0.004722287581247,0.148,0.14939999999999998,0.14891,0.14939999999999998,0.0004769696007084,1.2946,1.3086,1.3042599999999998,1.3072,0.0036592348927064,0.035,0.036,0.0356,0.036,0.0004898979485566,32,32,4096,11008,32768,True,856,1
0.043,0.044,0.0436666666666666,0.044,0.000471404520791,0.039,0.04,0.0399,0.04,0.0003,1.0747999999999998,1.0859999999999999,1.0778099999999997,1.0761999999999998,0.0029711109033491,0.053,0.055,0.0541,0.054,0.000435889894354,0.407,0.41259999999999997,0.40973,0.40979999999999994,0.0011169153951844,0.039,0.04,0.03995,0.04,0.000217944947177,1.9791999999999998,2.0002,1.98599,1.9819999999999998,0.005406246387282,0.148,0.14939999999999998,0.14814,0.148,0.0003,1.2959999999999998,1.3086,1.2991499999999998,1.2959999999999998,0.0038971143170299,0.035,0.036,0.03525,0.035,0.0004330127018922,32,32,4096,11008,32768,True,848,1
0.044,0.046,0.045047619047619,0.045,0.0003749527559053,0.038,0.039,0.03815,0.038,0.0003570714214271,1.1252,1.1392,1.12814,1.1265999999999998,0.0030805843601498,0.053,0.055,0.05415,0.054,0.0004769696007084,0.4266,0.4336,0.42939999999999995,0.42939999999999995,0.001414213562373,0.038,0.039,0.03825,0.038,0.0004330127018922,2.0757999999999996,2.0996,2.0804199999999997,2.0772,0.005273518749374,0.14379999999999998,0.14659999999999998,0.14506,0.1452,0.000435889894354,1.0103999999999997,1.0299999999999998,1.0165599999999997,1.0159999999999998,0.0036660605559646,0.036,0.037,0.0366,0.037,0.0004898979485566,32,32,4096,11008,32768,True,840,1
0.044,0.045,0.0442380952380952,0.044,0.0004259177099999,0.038,0.038,0.038,0.038,6.938893903907228e-18,1.1238,1.1363999999999999,1.1261099999999997,1.1238,0.0030045798375147,0.053,0.055,0.0538,0.054,0.0005099019513592,0.42379999999999995,0.43079999999999996,0.42596999999999996,0.42519999999999997,0.0012439855304624,0.038,0.038,0.038,0.038,6.938893903907228e-18,2.073,2.0953999999999997,2.07699,2.0744,0.0048298550702893,0.1424,0.14379999999999998,0.14275,0.1424,0.0004330127018922,1.0047999999999997,1.0159999999999998,1.0084399999999998,1.0075999999999998,0.0018814887722226,0.035,0.037,0.0359,0.036,0.000435889894354,32,32,4096,11008,32768,True,832,1
